Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
1,43,-0.5540677512436588,9670,1,1,0.6359890302771035,3,2,2,2,0.4365829935724122,1,0,0,1,0,-0.6939730878554988,0,-0.30081305824983723,-0.109105147316254,1.124996887534308,-0.22838587068566077,0.6419789401243932,-0.19927303148411477,-0.2824423108896146,-0.10572600419086485,-0.016033201665888088,0.1871652616079112,0.1861331122455895,-0.199440991148615,0.8762220667652447,-1.1052215545807416,0.347199421388147,0
1,1,-0.5540677512436588,9773,1,1,-0.9565076038994943,19,37,9,9,-0.5993025704101862,0,0,1,0,1,-0.6939730878554988,0,-0.30081305824983723,-0.109105147316254,0.646371486711903,0.09483200900511447,0.31505442299978875,-0.19927303148411477,-0.2824423108896146,-0.10572600419086485,1.757238902581325,-0.4763115952457745,0.3396775219049759,-0.199440991148615,0.8762220667652447,-1.1052215545807416,0.347199421388147,1
1,44,-0.5540677512436588,9003,1,39,0.5601558572210751,2,1,4,6,0.8992785454846383,0,0,0,1,0,-0.2985576917271264,0,-0.30081305824983723,-0.109105147316254,0.8856841871231055,0.09483200900511447,0.3101382648475391,-0.19927303148411477,-0.2824423108896146,-0.10572600419086485,0.7439405572972032,0.1871652616079112,0.27570068454689817,-0.199440991148615,0.8762220667652447,-1.1052215545807416,0.347199421388147,0
1,1,-0.5540677512436588,9254,1,1,-0.04650952722715268,1,19,6,6,-0.15732472977761094,1,0,0,1,0,-0.2985576917271264,0,-0.30081305824983723,-0.109105147316254,0.16774608588949805,0.4180498886958897,0.28064131593404107,-0.19927303148411477,-0.2824423108896146,-0.10572600419086485,-0.016033201665888088,0.1871652616079112,0.2629053170752827,-0.199440991148615,0.8762220667652447,-1.1052215545807416,0.347199421388147,0
2,39,0.2071731591606723,9147,1,1,-0.19817587333920963,19,37,4,7,0.8992785454846383,0,0,0,1,0,1.414909024829154,0,-0.30081305824983723,-0.5123475631283743,0.4070587863007005,-0.551603750376436,0.21181510180254534,1.248319565044167,-0.2824423108896146,-0.5611610991668988,-0.2693577879869185,-0.14457316681893165,0.4836254059606505,-0.199440991148615,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,0
4,39,-0.5540677512436588,9130,1,1,0.5601558572210751,37,37,6,7,1.5898689214730366,1,0,0,1,0,1.414909024829154,0,-0.30081305824983723,-0.109105147316254,0.16774608588949805,-1.5212573894487618,-2.1971023927998017,-0.19927303148411477,-0.2824423108896146,-0.10572600419086485,-0.522682374307949,-1.471526880526303,-1.963488622985818,-0.199440991148615,1.7397314879516577,-0.6712422506637118,-0.40621112311617363,1
1,17,0.2071731591606723,9670,1,1,-1.714839334459779,3,3,4,10,-0.785761971927054,1,0,0,1,0,-0.2985576917271264,0,-0.30081305824983723,-0.109105147316254,0.4070587863007005,0.4180498886958897,0.25483148563473024,-0.19927303148411477,-0.2824423108896146,-0.10572600419086485,-0.016033201665888088,0.1871652616079112,0.3396775219049759,-0.199440991148615,-0.17500679380951956,-0.454252598705197,0.8891263042772198,0
1,43,-0.5540677512436588,9773,1,1,0.5601558572210751,3,37,3,7,-0.6959852230485615,0,0,0,1,0,1.1512987607435725,0,2.2413014970458267,1.907106931744347,1.6036222883567128,0.741267768386665,0.13315657136655062,-0.19927303148411477,2.3239923644872205,0.3497090907851691,0.4906159709761728,0.518903690034754,0.4036543592630536,-0.199440991148615,0.8762220667652447,-1.1052215545807416,0.347199421388147,0
1,17,0.2071731591606723,9254,1,1,-0.19817587333920963,37,37,5,7,-0.24710147865610252,1,0,0,1,0,0.8876884966579909,0,-0.30081305824983723,-0.109105147316254,2.082247689179118,-0.8748216300672113,-0.1323159688549327,-0.19927303148411477,-0.2824423108896146,-0.10572600419086485,1.757238902581325,-0.4763115952457745,0.2117238471888208,-0.199440991148615,-1.4890428695279747,0.9923450810182353,0.14012166938988344,1
1,1,-0.5540677512436588,171,1,1,0.33265633805298966,1,3,3,7,1.348162289877097,1,0,1,1,0,-0.562167955812708,0,2.2413014970458267,2.310349347556467,1.124996887534308,2.034139287149766,0.28064131593404107,-0.19927303148411477,1.8027054294118536,2.171449470689305,1.757238902581325,1.8458574037421254,0.18264346657151267,-0.199440991148615,-1.0009723271182625,0.12438647318417584,1.545606837207885,0
1,51,-0.5540677512436588,9773,1,1,1.9251529722295875,1,19,8,8,-0.6821734155287943,1,0,0,1,0,-0.4303628237699172,0,0.12287270096610674,0.2941372684958662,-0.31087931493290694,0.4180498886958897,0.6591854936572672,-0.19927303148411477,0.2388446241857525,-0.10572600419086485,-0.2693577879869185,0.1871652616079112,0.5316080339792087,-0.199440991148615,-1.0009723271182625,0.12438647318417584,1.545606837207885,1
1,1,-0.5540677512436588,9070,1,1,-0.6531749116753804,19,19,9,7,-0.9031623358450809,1,0,0,1,0,-0.6939730878554988,0,-0.30081305824983723,-0.109105147316254,-1.9860682178113243,-1.5212573894487618,-2.1971023927998017,-0.19927303148411477,-0.2824423108896146,-0.10572600419086485,-2.0426298922341317,-1.471526880526303,-1.963488622985818,-0.199440991148615,0.3130637486001926,-0.5265824826913685,0.7877903830865802,1
1,1,-0.5540677512436588,9254,1,1,0.25682316499696123,3,3,2,2,0.1189114206177474,0,0,0,1,0,-0.562167955812708,0,-0.30081305824983723,-0.109105147316254,-0.31087931493290694,0.4180498886958897,0.7820894474635093,-0.19927303148411477,-0.2824423108896146,-0.10572600419086485,-0.522682374307949,0.518903690034754,0.43564277794209233,-0.199440991148615,-1.0009723271182625,0.12438647318417584,1.545606837207885,0
1,17,0.9684140695650034,9500,1,1,0.7118222033331321,3,3,3,3,0.40895937853287584,1,0,0,1,0,-0.6939730878554988,0,-0.30081305824983723,0.2941372684958662,-0.07156661452170444,0.09483200900511447,0.7348943292019121,-0.19927303148411477,-0.2824423108896146,0.3497090907851691,0.23729138465514235,0.518903690034754,0.4164497267346691,-0.199440991148615,0.3130637486001926,-0.5265824826913685,0.7877903830865802,1
1,39,-0.5540677512436588,9991,0,1,1.3184875877813598,1,19,4,8,-0.27472509369563886,0,0,0,1,0,0.4922731005296184,0,-0.30081305824983723,-0.5123475631283743,-0.07156661452170444,-0.22838587068566077,0.17740199473679763,-0.19927303148411477,-0.2824423108896146,-0.5611610991668988,0.23729138465514235,-0.4763115952457745,0.019793335114587998,-0.199440991148615,0.4256954122332026,1.7879738048661231,-0.7498720732409514,1
1,39,-0.5540677512436588,9773,1,12,-0.9565076038994943,1,1,9,9,0.1948763619764728,1,0,0,1,0,3.7874014015993884,0,-0.30081305824983723,-0.109105147316254,-0.31087931493290694,0.09483200900511447,0.48711995832852795,-0.19927303148411477,-0.2824423108896146,-0.10572600419086485,-0.522682374307949,0.518903690034754,0.9154690581276743,-0.199440991148615,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,0
2,43,-0.5540677512436588,9003,1,1,1.2426544147253313,1,1,4,5,2.011129050825959,1,0,0,0,0,0.7558833646152,0,-0.30081305824983723,-0.109105147316254,-0.5501920153441094,-1.5212573894487618,-2.1971023927998017,-0.19927303148411477,-0.2824423108896146,-0.10572600419086485,-0.016033201665888088,-1.471526880526303,-1.963488622985818,-0.199440991148615,1.476924272807967,1.1370048489905784,-1.7896667428492534,1
1,51,-0.5540677512436588,9003,1,39,-0.19817587333920963,1,19,4,4,-0.48190220649215837,1,0,1,0,0,-0.16675255968433558,0,-0.30081305824983723,-0.109105147316254,0.8856841871231055,-0.551603750376436,0.14298888767104995,-0.19927303148411477,-0.2824423108896146,-0.10572600419086485,1.250589729939264,-0.8080500236726174,0.1477470098307431,-0.199440991148615,-1.0009723271182625,0.12438647318417584,1.545606837207885,1
1,43,-0.5540677512436588,9085,1,1,-1.714839334459779,38,38,9,6,-0.6752675117689096,1,0,0,1,0,0.6240782325724092,1,5.207101811557434,4.729803842429188,8.783003300692789,4.2966644449851925,0.3838806371312845,17.171838126855267,4.930427039864056,3.0823196606413727,4.54380935211266,2.509334260595811,0.23000294357684292,7.7614036239624165,1.476924272807967,1.1370048489905784,-1.7896667428492534,0
1,39,-0.5540677512436588,9670,1,6,0.03690696313447821,1,1,90,3,-1.3796696952770762,1,0,0,1,0,0.8876884966579909,0,-0.30081305824983723,-0.5123475631283743,-0.7895047157553119,-1.5212573894487618,-2.1971023927998017,-0.19927303148411477,-0.2824423108896146,-0.5611610991668988,-0.7760069606289794,-1.471526880526303,-1.963488622985818,-0.199440991148615,-1.4890428695279747,0.9923450810182353,0.14012166938988344,1
1,1,0.2071731591606723,9500,1,1,0.10515681888490426,1,1,5,3,0.09819370933809662,1,0,0,1,0,-0.6939730878554988,0,-0.30081305824983723,0.2941372684958662,-0.31087931493290694,0.741267768386665,0.5844598897430718,-0.19927303148411477,-0.2824423108896146,0.8051441857612031,0.23729138465514235,1.1823805468884399,0.7128757398270953,-0.199440991148615,1.7397314879516577,-0.6712422506637118,-0.40621112311617363,0
1,1,0.2071731591606723,9670,1,1,-0.19817587333920963,38,37,5,5,-0.24710147865610252,1,0,0,1,0,-0.2985576917271264,0,-0.30081305824983723,-0.5123475631283743,-0.7895047157553119,-0.22838587068566077,0.22902165533541935,-0.19927303148411477,-0.2824423108896146,-0.5611610991668988,-0.7760069606289794,-0.4763115952457745,0.5955848713372864,-0.199440991148615,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,0
1,1,-0.5540677512436588,9070,1,1,0.6359890302771035,37,37,9,9,-0.019206654579931284,1,0,1,1,1,-0.4303628237699172,0,-0.30081305824983723,-0.109105147316254,0.16774608588949805,0.4180498886958897,0.5559461724600238,-0.19927303148411477,-0.2824423108896146,-0.10572600419086485,0.4906159709761728,0.518903690034754,0.8514922207695966,-0.199440991148615,0.4256954122332026,1.7879738048661231,-0.7498720732409514,0
1,42,-0.5540677512436588,9500,1,1,-0.7290080847314089,37,37,3,3,-0.27472509369563886,1,0,0,1,1,-0.2985576917271264,0,-0.30081305824983723,0.6973796843079865,-0.07156661452170444,1.06448564807744,0.5088002157799492,-0.19927303148411477,-0.2824423108896146,0.8051441857612031,-0.016033201665888088,1.1823805468884399,0.5517607377470033,-0.199440991148615,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,0
2,39,-0.5540677512436588,9991,0,19,0.03690696313447821,19,37,7,9,0.7059132402078859,0,0,1,0,0,1.1512987607435725,0,-0.30081305824983723,-0.5123475631283743,-0.7895047157553119,-1.5212573894487618,-2.1971023927998017,-0.19927303148411477,-0.2824423108896146,-0.5611610991668988,-0.522682374307949,-1.471526880526303,-1.963488622985818,-0.199440991148615,-0.2876384574425296,0.12438647318417584,0.7657608350016585,1
1,1,0.9684140695650034,9070,1,1,-0.8048412577874374,37,37,9,9,-0.07445388465900295,1,0,0,1,1,-0.4303628237699172,0,-0.30081305824983723,-0.109105147316254,-0.5501920153441094,0.4180498886958897,1.0033165643147453,-0.19927303148411477,-0.2824423108896146,-0.10572600419086485,-0.2693577879869185,0.518903690034754,0.3716659405840146,-0.199440991148615,0.3130637486001926,-0.5265824826913685,0.7877903830865802,0
1,1,1.7296549799693344,171,1,1,-0.04650952722715268,1,19,4,5,0.7611604702869585,1,0,1,0,0,-0.562167955812708,0,-0.30081305824983723,-2.5285596421889753,-1.9860682178113243,-1.5212573894487618,-2.1971023927998017,-0.19927303148411477,-0.2824423108896146,-2.8383365740470685,-2.0426298922341317,-1.471526880526303,-1.963488622985818,-0.199440991148615,1.476924272807967,1.1370048489905784,-1.7896667428492534,1
1,15,-0.5540677512436588,9670,1,1,0.03690696313447821,1,1,9,5,0.08438190181832748,0,0,1,0,0,-0.6939730878554988,1,-0.30081305824983723,-0.109105147316254,-0.5501920153441094,-0.22838587068566077,0.1257823341381759,-0.19927303148411477,-0.2824423108896146,-0.10572600419086485,-0.2693577879869185,-0.4763115952457745,0.4036543592630536,-0.199440991148615,-1.0009723271182625,0.12438647318417584,1.545606837207885,1
1,43,-0.5540677512436588,9991,0,1,-0.19817587333920963,37,2,9,4,-0.03301846209969945,1,0,0,0,0,-0.034947427641544786,0,3.9360445339096026,3.520076594992828,3.757436592057535,2.3573571668405413,0.0741626735395542,-0.19927303148411477,4.930427039864056,3.537754755617407,3.277186420507508,2.177595832168968,0.21753992331228222,1.1273664447032237,-1.4890428695279747,0.9923450810182353,0.14012166938988344,1
1,1,-0.5540677512436588,9254,1,1,-1.6390061614037505,1,1,3,3,-1.0067508922433406,1,0,0,1,0,-0.4303628237699172,0,-0.30081305824983723,-0.109105147316254,0.4070587863007005,0.4180498886958897,0.3494675300655368,-0.19927303148411477,-0.2824423108896146,-0.10572600419086485,0.23729138465514235,-0.14457316681893165,0.5316080339792087,-0.199440991148615,0.3130637486001926,-0.5265824826913685,0.7877903830865802,0
2,43,0.2071731591606723,9147,1,1,0.03690696313447821,37,37,9,9,-1.2415516200793966,1,0,0,1,0,2.9965706093426436,0,1.3939299786139387,1.1006221001201066,2.3215603895903203,1.06448564807744,0.15159216443748677,2.695912161572449,-0.2824423108896146,-0.5611610991668988,0.7439405572972032,0.1871652616079112,0.3012914194901295,-0.199440991148615,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,0
1,17,-0.5540677512436588,9003,1,1,-0.577341738619352,3,3,2,2,-1.863082958468955,0,0,0,1,0,0.4922731005296184,0,6.478159089205267,4.729803842429188,2.5608730900015226,4.2966644449851925,0.32652545868837096,-0.19927303148411477,4.409140104788689,2.626884565665339,1.757238902581325,2.509334260595811,0.41349694962583444,-0.199440991148615,1.476924272807967,1.1370048489905784,-1.7896667428492534,0
1,5,-0.5540677512436588,171,1,1,0.33265633805298966,3,19,1,10,1.2238560221991848,1,0,0,1,0,-0.4303628237699172,0,-0.30081305824983723,-2.5285596421889753,-1.9860682178113243,-1.5212573894487618,-2.1971023927998017,-0.19927303148411477,-0.2824423108896146,-2.8383365740470685,-2.0426298922341317,-1.471526880526303,-1.963488622985818,-0.199440991148615,1.7397314879516577,-0.6712422506637118,-0.40621112311617363,0
2,43,0.9684140695650034,8014,0,19,-2.473171065020064,37,37,9,9,-0.48190220649215837,1,0,0,1,0,2.3375449491286897,0,1.8176157378298827,1.1006221001201066,0.646371486711903,1.3877035277682155,0.28064131593404107,-0.19927303148411477,1.2814184943364866,0.3497090907851691,-0.016033201665888088,0.518903690034754,0.3396775219049759,-0.199440991148615,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,0
1,15,-0.5540677512436588,9147,1,1,0.03690696313447821,1,3,192,3,-1.863082958468955,0,0,1,1,0,2.205739817085899,1,-0.30081305824983723,-0.5123475631283743,0.4070587863007005,-1.1980395097579866,0.0741626735395542,-0.19927303148411477,-0.2824423108896146,-0.5611610991668988,0.4906159709761728,-1.1397884520994601,-0.04418350224348972,-0.199440991148615,-0.17500679380951956,-0.454252598705197,0.8891263042772198,0
2,44,-0.5540677512436588,8014,0,39,1.3184875877813598,1,1,5,5,1.8661050718683958,0,0,0,1,0,1.8103244209575264,0,4.78341605234149,3.9233190108049483,2.082247689179118,3.6502286856036417,0.7194084310223257,-0.19927303148411477,2.8452792995625877,2.171449470689305,1.5039143162602946,1.8458574037421254,0.5316080339792087,-0.199440991148615,0.3130637486001926,-0.5265824826913685,0.7877903830865802,0
1,1,1.7296549799693344,9147,1,1,-0.9565076038994943,38,38,5,10,-1.082715833602065,0,0,0,1,0,-0.4303628237699172,0,-0.30081305824983723,-0.5123475631283743,-0.07156661452170444,0.09483200900511447,-0.09102024037603546,-0.19927303148411477,-0.2824423108896146,-0.5611610991668988,-0.2693577879869185,0.1871652616079112,0.1861331122455895,-0.199440991148615,0.3130637486001926,-0.5265824826913685,0.7877903830865802,0
1,44,-0.5540677512436588,9130,1,39,1.3184875877813598,1,1,4,4,1.5898689214730366,1,0,0,1,0,-0.4303628237699172,0,-0.30081305824983723,-0.5123475631283743,-0.31087931493290694,-0.22838587068566077,0.28064131593404107,1.248319565044167,-0.2824423108896146,-0.5611610991668988,-0.522682374307949,-0.14457316681893165,0.4164497267346691,-0.199440991148615,-0.2876384574425296,0.12438647318417584,0.7657608350016585,0
1,7,-0.5540677512436588,9991,0,40,0.03690696313447821,1,37,4,1,-1.863082958468955,0,0,0,1,0,0.3604679684868276,0,3.0886730154777147,1.1006221001201066,0.646371486711903,1.3877035277682155,0.3494675300655368,-0.19927303148411477,1.8027054294118536,0.3497090907851691,-0.2693577879869185,0.8506421184615969,0.4493521002331089,-0.199440991148615,0.3130637486001926,-0.5265824826913685,0.7877903830865802,0
2,39,-0.5540677512436588,8014,0,1,0.03690696313447821,37,37,9,7,2.4531068914585346,0,0,0,1,0,4.05101166568497,0,1.3939299786139387,1.1006221001201066,0.16774608588949805,1.3877035277682155,0.7624248148545106,-0.19927303148411477,0.7601315592611196,0.3497090907851691,-0.2693577879869185,0.8506421184615969,0.6961199014714083,-0.199440991148615,-1.0009723271182625,0.12438647318417584,1.545606837207885,0
1,17,2.4908958903736655,9670,1,1,-0.04650952722715268,19,19,5,5,0.4918302236514829,1,0,0,1,0,-0.2985576917271264,0,-0.30081305824983723,-0.109105147316254,-0.5501920153441094,0.4180498886958897,0.9344903501832494,-0.19927303148411477,-0.2824423108896146,-0.10572600419086485,0.23729138465514235,0.518903690034754,0.7235385460534415,-0.199440991148615,-0.2876384574425296,0.12438647318417584,0.7657608350016585,0
1,1,-0.5540677512436588,9085,1,1,0.10515681888490426,1,1,9,9,0.41586528229275943,1,0,0,1,1,-0.4303628237699172,0,-0.30081305824983723,-0.109105147316254,-0.07156661452170444,0.4180498886958897,0.9295741920309998,-0.19927303148411477,-0.2824423108896146,-0.10572600419086485,-0.016033201665888088,0.518903690034754,0.9428877027097075,-0.199440991148615,-0.17500679380951956,-0.454252598705197,0.8891263042772198,0
1,17,3.2521368007779965,9773,1,1,-0.5015085655633235,1,19,5,5,-0.5509612440909982,1,0,0,1,0,-0.6939730878554988,0,-0.30081305824983723,-0.109105147316254,-1.9860682178113243,-1.5212573894487618,-2.1971023927998017,-0.19927303148411477,-0.2824423108896146,-0.10572600419086485,-2.0426298922341317,-1.471526880526303,-1.963488622985818,-0.199440991148615,0.3130637486001926,-0.5265824826913685,0.7877903830865802,1
1,1,0.9684140695650034,9500,1,1,0.25682316499696123,1,19,4,9,0.28465311085496336,1,0,0,1,0,-0.562167955812708,0,-0.30081305824983723,0.2941372684958662,0.16774608588949805,0.4180498886958897,0.5720711711994029,-0.19927303148411477,-0.2824423108896146,0.8051441857612031,0.9972651436182337,0.8506421184615969,0.5881209069788439,-0.199440991148615,1.476924272807967,1.1370048489905784,-1.7896667428492534,0
1,1,0.2071731591606723,9238,1,1,-0.2740090463952381,38,1,4,10,0.16725274693693645,1,0,0,1,0,-0.6939730878554988,0,-0.30081305824983723,-0.109105147316254,-0.31087931493290694,0.4180498886958897,0.3494675300655368,-0.19927303148411477,-0.2824423108896146,-0.10572600419086485,-0.2693577879869185,0.518903690034754,0.3716659405840146,-0.199440991148615,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,0
1,1,-0.5540677512436588,9085,1,1,-0.5015085655633235,3,1,2,8,-0.21257195985668262,1,0,0,1,0,-0.562167955812708,0,-0.30081305824983723,-0.109105147316254,1.124996887534308,-0.22838587068566077,0.23934558745514387,-0.19927303148411477,-0.2824423108896146,-0.10572600419086485,2.5172126615444164,-0.14457316681893165,0.3780636243198223,-0.199440991148615,0.3130637486001926,-0.5265824826913685,0.7877903830865802,0
1,44,-0.5540677512436588,9085,1,39,0.5601558572210751,1,1,4,7,0.8992785454846383,1,0,1,1,0,-0.16675255968433558,0,0.5465584601820507,-0.109105147316254,0.16774608588949805,0.4180498886958897,0.28064131593404107,-0.19927303148411477,0.2388446241857525,-0.10572600419086485,0.9972651436182337,-0.4763115952457745,0.3396775219049759,-0.199440991148615,0.8762220667652447,-1.1052215545807416,0.347199421388147,1
1,43,-0.5540677512436588,9085,1,1,2.2284856644537014,2,1,4,4,2.4185773726591147,0,0,0,1,0,-0.562167955812708,0,-0.30081305824983723,-0.109105147316254,-0.31087931493290694,0.4180498886958897,0.9000772431175017,-0.19927303148411477,-0.2824423108896146,-0.10572600419086485,-0.016033201665888088,0.518903690034754,1.03542562817407,-0.199440991148615,0.3130637486001926,-0.5265824826913685,0.7877903830865802,0
1,1,-0.5540677512436588,171,1,1,1.166821241669303,3,2,4,2,0.3191826296543833,1,0,0,1,0,-0.2985576917271264,0,2.2413014970458267,2.310349347556467,0.8856841871231055,1.06448564807744,0.667788770423704,-0.19927303148411477,1.8027054294118536,2.171449470689305,1.250589729939264,1.5141189753152826,0.47402888035693874,1.1273664447032237,-1.0009723271182625,0.12438647318417584,1.545606837207885,1
1,17,-0.5540677512436588,9853,1,1,-1.0323407769555228,3,3,132,132,-1.131057159921253,0,0,0,1,0,-0.4303628237699172,0,-0.30081305824983723,0.2941372684958662,0.16774608588949805,0.4180498886958897,0.24622820886829339,-0.19927303148411477,-0.2824423108896146,0.3497090907851691,-0.2693577879869185,0.518903690034754,0.7875153834115193,-0.199440991148615,-0.17500679380951956,-0.454252598705197,0.8891263042772198,0
1,17,0.9684140695650034,9773,1,1,-0.7290080847314089,1,19,5,5,-0.6614557042491415,1,0,0,1,1,-0.6939730878554988,0,-0.30081305824983723,-0.109105147316254,-0.5501920153441094,0.4180498886958897,0.3838806371312845,-0.19927303148411477,-0.2824423108896146,-0.10572600419086485,-0.522682374307949,0.518903690034754,0.6915501273744028,-0.199440991148615,1.7397314879516577,-0.6712422506637118,-0.40621112311617363,0
1,17,-0.5540677512436588,9773,1,1,1.3184875877813598,38,38,7,7,0.7473486627671915,1,0,0,1,1,-0.6939730878554988,0,-0.30081305824983723,-0.109105147316254,-0.5501920153441094,0.4180498886958897,0.9000772431175017,-0.19927303148411477,-0.2824423108896146,-0.10572600419086485,-0.522682374307949,0.518903690034754,1.0114343141647908,-0.199440991148615,-1.0009723271182625,0.12438647318417584,1.545606837207885,0
1,17,-0.5540677512436588,9670,1,1,-1.4873398152916937,1,1,5,4,-1.4003874065567279,1,0,1,1,0,-0.4303628237699172,0,-0.30081305824983723,-0.109105147316254,0.4070587863007005,-0.8748216300672113,0.21181510180254534,-0.19927303148411477,-0.2824423108896146,-0.10572600419086485,0.4906159709761728,-0.14457316681893165,0.051781753793626685,-0.199440991148615,1.476924272807967,1.1370048489905784,-1.7896667428492534,1
1,1,-0.5540677512436588,9500,1,1,1.4701539338934166,19,37,3,8,2.0663762809050317,0,0,0,1,1,-0.6939730878554988,0,-0.30081305824983723,0.2941372684958662,0.4070587863007005,0.741267768386665,0.8315263338425319,-0.19927303148411477,-0.2824423108896146,0.8051441857612031,-0.016033201665888088,1.1823805468884399,0.8451745080804864,-0.199440991148615,1.476924272807967,1.1370048489905784,-1.7896667428492534,0
1,1,0.9684140695650034,9500,1,1,1.6218202800054737,3,3,1,3,0.13962913189740012,1,0,0,1,0,-0.6939730878554988,0,-0.30081305824983723,0.6973796843079865,0.16774608588949805,0.4180498886958897,0.558355089954626,2.695912161572449,-0.2824423108896146,0.8051441857612031,0.23729138465514235,0.518903690034754,0.5978240606448192,2.4541738805550626,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,0
1,1,0.2071731591606723,9773,1,1,-0.19817587333920963,1,34,9,9,-0.15041882601772735,1,0,0,1,1,-0.4303628237699172,0,-0.30081305824983723,-0.109105147316254,-0.31087931493290694,0.09483200900511447,0.4458242298496307,-0.19927303148411477,-0.2824423108896146,-0.10572600419086485,-0.522682374307949,0.518903690034754,0.4036543592630536,-0.199440991148615,0.3130637486001926,-0.5265824826913685,0.7877903830865802,0
1,1,-0.5540677512436588,9238,1,1,-0.8806744308434659,1,1,1,1,-0.8202914907264739,1,0,0,1,0,-0.562167955812708,0,-0.30081305824983723,-0.109105147316254,0.4070587863007005,0.4180498886958897,0.03974956647380651,-0.19927303148411477,-0.2824423108896146,-0.10572600419086485,-0.2693577879869185,0.518903690034754,0.36709616648700905,-0.199440991148615,-0.17500679380951956,-0.454252598705197,0.8891263042772198,0
1,1,-0.5540677512436588,9070,1,1,1.5459871069494453,3,3,1,2,1.3619740973968644,1,0,0,1,0,-0.6939730878554988,0,-0.30081305824983723,-0.109105147316254,-0.5501920153441094,0.4180498886958897,0.6247723865915191,-0.19927303148411477,-0.2824423108896146,-0.10572600419086485,-0.522682374307949,0.1871652616079112,0.7235385460534415,-0.199440991148615,0.4256954122332026,1.7879738048661231,-0.7498720732409514,0
1,1,-0.5540677512436588,9500,1,1,1.166821241669303,3,1,4,5,0.40205347477299225,0,0,0,1,0,-0.6939730878554988,0,-0.30081305824983723,0.6973796843079865,-0.07156661452170444,0.741267768386665,0.8045071286377675,-0.19927303148411477,-0.2824423108896146,0.8051441857612031,-0.016033201665888088,0.8506421184615969,0.8266326496818863,-0.199440991148615,-0.2876384574425296,0.12438647318417584,0.7657608350016585,0
1,5,0.9684140695650034,9085,1,1,0.7876553763891605,37,37,0,90,2.218306163622479,0,0,1,1,1,-0.6939730878554988,0,-0.30081305824983723,-0.5123475631283743,-0.7895047157553119,0.09483200900511447,0.7761900576808096,-0.19927303148411477,-0.2824423108896146,-0.5611610991668988,-0.7760069606289794,0.1871652616079112,0.7235385460534415,-0.199440991148615,-1.4890428695279747,0.9923450810182353,0.14012166938988344,1
1,17,0.9684140695650034,171,1,1,1.0909880686132745,19,1,5,4,0.7335368552474223,1,0,0,1,1,-0.4303628237699172,0,-0.30081305824983723,-2.5285596421889753,-1.9860682178113243,-1.5212573894487618,-2.1971023927998017,-0.19927303148411477,-0.2824423108896146,-2.8383365740470685,-2.0426298922341317,-1.471526880526303,-1.963488622985818,-0.199440991148615,0.4256954122332026,1.7879738048661231,-0.7498720732409514,0
1,17,-0.5540677512436588,9773,1,1,0.40848951110901816,1,19,9,9,-0.20566605609679903,0,0,0,1,1,-0.562167955812708,0,-0.30081305824983723,-0.109105147316254,-0.5501920153441094,0.4180498886958897,0.5215330653942757,-0.19927303148411477,-0.2824423108896146,-0.10572600419086485,-0.522682374307949,0.518903690034754,0.6915501273744028,-0.199440991148615,-0.17500679380951956,-0.454252598705197,0.8891263042772198,0
1,39,-0.5540677512436588,9500,1,1,-0.9565076038994943,3,3,2,2,1.5208098838741968,0,0,0,0,0,1.6785192889147356,0,-0.30081305824983723,-0.109105147316254,1.6036222883567128,-0.8748216300672113,0.17740199473679763,-0.19927303148411477,-0.2824423108896146,0.3497090907851691,0.23729138465514235,-1.471526880526303,-1.963488622985818,-0.199440991148615,1.476924272807967,1.1370048489905784,-1.7896667428492534,1
1,17,-0.5540677512436588,9238,1,1,0.9393217225012175,1,40,9,2,0.18106455445670364,0,0,0,1,1,-0.562167955812708,0,-0.30081305824983723,-0.109105147316254,-0.31087931493290694,0.4180498886958897,0.14298888767104995,-0.19927303148411477,-0.2824423108896146,-0.10572600419086485,-0.2693577879869185,0.518903690034754,0.4219334556510757,-0.199440991148615,-0.17500679380951956,-0.454252598705197,0.8891263042772198,0
